time,open,high,low,close
1783017000000,4122.89,4126.96,4121.25,4121.28
1783017900000,4121.2300000000005,4124.29,4119.89,4122.58
1783018800000,4122.9,4124.4,4113.21,4114.46
1783019700000,4114.37,4114.900000000001,4108.14,4112.610000000001
1783020600000,4112.62,4114.78,4111.04,4113.41
1783021500000,4113.62,4124.0599999999995,4112.74,4121.3099999999995
1783022400000,4121.28,4122.2699999999995,4116.32,4119.92
1783023300000,4119.95,4125.04,4119.13,4123.55
1783024200000,4123.540000000001,4125.070000000001,4120.77,4120.77
1783025100000,4120.82,4124.25,4118.63,4123.82
1783029600000,4126.13,4128.03,4124.5,4124.51
1783030500000,4124.849999999999,4125.29,4122.62,4124.3099999999995
1783031400000,4124.320000000001,4126.3,4122.55,4123.05
1783032300000,4123.0599999999995,4126.45,4122.78,4124.61
1783033200000,4124.62,4127.1900000000005,4124.34,4125.400000000001
1783034100000,4125.44,4130.29,4124.33,4129.8099999999995
1783035000000,4129.82,4132.67,4121.13,4124.76
1783035900000,4124.79,4131.7699999999995,4124.44,4126.32
1783036800000,4126.06,4136.860000000001,4122.93,4134.900000000001
1783037700000,4134.92,4140.83,4131.72,4137.17
1783038600000,4137.2,4139.66,4133.09,4136.38
1783039500000,4136.28,4151.01,4135.45,4147.13
1783040400000,4147.14,4179.22,4146.62,4176.11
1783041300000,4176.469999999999,4194.389999999999,4174.07,4187.57
1783042200000,4187.42,4195.38,4179.33,4179.78
1783043100000,4179.75,4183.950000000001,4175.27,4182.22
1783044000000,4182.39,4184.370000000001,4177.1,4179.43
1783044900000,4179.4,4181.179999999999,4176.49,4179.13
1783045800000,4179.12,4186.84,4178.05,4183.26
1783046700000,4183.29,4186.52,4178.88,4183.45
1783047600000,4183.25,4184.5,4179.73,4182.719999999999
1783048500000,4182.7,4183.57,4179.25,4181.42
1783049400000,4181.5,4183.18,4177.29,4177.37
1783050300000,4177.379999999999,4179.3099999999995,4175.23,4176
1783051200000,4175.95,4178.94,4173.24,4177.71
1783052100000,4177.66,4182.8,4176.63,4178.4800000000005
1783053000000,4178.5,4178.69,4175.32,4177.21
1783053900000,4177.22,4178.85,4174.56,4178.81
1783054800000,4178.79,4181.1900000000005,4176.97,4178.27
1783055700000,4178.21,4179.22,4173.02,4176.080000000001
1783056600000,4176.13,4181.75,4173.12,4175.11
1783057500000,4175.14,4176.45,4169.25,4171.16
1783058400000,4171.2,4171.7,4162.09,4162.39
1783059300000,4162.419999999999,4167.169999999999,4160.44,4164.78
1783060200000,4164.79,4173.63,4164.42,4171.07
1783061100000,4171.080000000001,4174.43,4170.27,4173.1
1783062000000,4173.09,4181.17,4171.25,4174.08
1783062900000,4174,4175.82,4169.2,4175.34
1783063800000,4175.39,4179.67,4173.79,4179.48
1783064700000,4179.47,4181.570000000001,4174.85,4177.150000000001
1783065600000,4177.37,4185.79,4177.37,4184.01
1783066500000,4184.0199999999995,4185.389999999999,4181.23,4183.23
1783067400000,4183.03,4186.45,4180.62,4184.12
1783068300000,4184.13,4185.4400000000005,4176.89,4181
1783069200000,4180.969999999999,4181.589999999999,4175.86,4180.3099999999995
1783070100000,4180.37,4180.44,4171.24,4171.92
1783071000000,4171.820000000001,4172.97,4168.43,4172.16
1783071900000,4172.19,4175.01,4171.54,4171.96
1783072800000,4171.93,4180.7,4170.62,4179.76
1783073700000,4179.71,4181.110000000001,4178.02,4178.4800000000005
1783074600000,4178.47,4178.96,4175.42,4177.67
1783075500000,4177.72,4178.71,4174.68,4177.1
1783076400000,4176.97,4183.82,4175.59,4183.3
1783077300000,4183.37,4186.0599999999995,4182.65,4183.0599999999995
1783078200000,4182.97,4185.900000000001,4182.59,4185.360000000001
1783079100000,4185.35,4186.38,4178.54,4180.95
1783080000000,4180.94,4183.19,4177.91,4177.99
1783080900000,4177.97,4178.27,4172.13,4174.72
1783081800000,4174.75,4177.610000000001,4172.89,4174.9400000000005
1783082700000,4174.95,4177.55,4172.25,4176.83
1783083600000,4177.12,4179.26,4164.5,4166.65
1783084500000,4166.64,4172.23,4166.58,4171.58
1783085400000,4171.599999999999,4171.849999999999,4165.07,4166.95
1783086300000,4166.9400000000005,4168.84,4163.52,4164.68
1783087200000,4164.69,4167.12,4155.32,4162.21
1783088100000,4162.16,4166.78,4161.2,4166.179999999999
1783089000000,4166.16,4167.28,4163.42,4163.93
1783089900000,4163.9,4171.17,4163.65,4169.79
1783090800000,4169.92,4174.1,4168.64,4172.240000000001
1783091700000,4172.13,4174.37,4166.97,4167.4400000000005
1783092600000,4167.43,4168.88,4166.04,4167.75
1783093500000,4167.73,4168.9,4164.48,4164.9
1783094400000,4164.81,4165.77,4163.06,4164.18
1783095300000,4164.12,4167.56,4162.8,4166.72
1783096200000,4166.73,4170.48,4166.73,4170.169999999999
1783097100000,4170.22,4176.39,4169.77,4174.870000000001
1783288800000,4176.820000000001,4185.59,4172.56,4181.18
1783289700000,4181.16,4185.85,4177.13,4184.97
1783290600000,4184.3,4191.46,4183.05,4188.74
1783291500000,4188.59,4189.85,4183.17,4188.15
1783292400000,4188.139999999999,4191.44,4186.74,4187.42
1783293300000,4187.43,4201.849999999999,4186.62,4200.38
1783294200000,4200.35,4201.35,4193.42,4196.36
1783295100000,4196.26,4197.17,4177.56,4183.150000000001
1783296000000,4183.9,4185.39,4170.58,4174.93
1783296900000,4174.8,4181.610000000001,4171.18,4174.51
1783297800000,4174.54,4187.37,4174.11,4185.86
1783298700000,4185.85,4188.91,4174.92,4179.53
1783299600000,4178.97,4192.51,4172.58,4188.78
1783300500000,4188.75,4192.8,4180.54,4189.43
1783301400000,4189.5,4200.46,4187.51,4198.18
1783302300000,4198.0199999999995,4202.75,4185.11,4186.08
1783303200000,4186.38,4187.79,4177.03,4180.84
1783304100000,4180.860000000001,4186.01,4175.84,4177.67
1783305000000,4178.07,4178.65,4168.57,4172.42
1783305900000,4172.61,4175.929999999999,4169.94,4174.129999999999
1783306800000,4174.08,4176.26,4165.47,4166.5
1783307700000,4166.450000000001,4167.820000000001,4162.6,4165.97
1783308600000,4165.719999999999,4169.219999999999,4161.61,4162.78
1783309500000,4162.79,4166.83,4161,4165.22
1783310400000,4165.16,4166.61,4161.12,4163.41
1783311300000,4163.39,4164.5,4160.22,4161.16
1783312200000,4161.2699999999995,4162.349999999999,4157.36,4160.219999999999
1783313100000,4160.23,4161.17,4158.15,4159.7
1783314000000,4159.75,4161.04,4151.29,4152.18
1783314900000,4152.15,4154.45,4150.58,4152.75
1783315800000,4152.72,4160.410000000001,4149.6,4155.400000000001
1783316700000,4155.38,4156.900000000001,4144.76,4148.02
1783317600000,4148.01,4152.27,4145.76,4151.96
1783318500000,4151.89,4156.650000000001,4147.89,4156.47
1783319400000,4156.44,4159.469999999999,4153.28,4155.79
1783320300000,4155.71,4156.8099999999995,4148.94,4150.389999999999
1783321200000,4150.75,4153.46,4147.18,4150.91
1783322100000,4150.9400000000005,4155.7300000000005,4150.34,4152.84
1783323000000,4152.83,4164.26,4151.13,4163.5
1783323900000,4163.51,4166.2,4162.05,4164.46
1783324800000,4164.76,4166,4157.2,4158
1783325700000,4158.01,4158.530000000001,4153.52,4155.39
1783326600000,4155.24,4155.99,4148.5,4149.03
1783327500000,4149.04,4152.860000000001,4147.09,4150.39
1783328400000,4150.37,4151.24,4147.82,4149.679999999999
1783329300000,4149.48,4149.79,4141.54,4143.57
1783330200000,4143.09,4143.2300000000005,4136.52,4139.400000000001
1783331100000,4139.16,4144.73,4139.16,4143.19
1783332000000,4143.2,4148.549999999999,4142.15,4148.33
1783332900000,4148.280000000001,4150.75,4147.51,4148.87
1783333800000,4148.86,4155.599999999999,4148.78,4154.34
1783334700000,4154.360000000001,4155.76,4152.43,4154.88
1783335600000,4155.08,4156.23,4151.44,4154.8099999999995
1783336500000,4154.79,4159.54,4153.65,4154.91
1783337400000,4154.92,4158.76,4152.56,4153.570000000001
1783338300000,4153.639999999999,4155.849999999999,4151.95,4155.24
1783339200000,4155.429999999999,4158.41,4153.69,4156.089999999999
1783340100000,4156.1,4157.52,4145.26,4145.74
1783341000000,4145.82,4146.28,4131.5,4133.36
1783341900000,4133.37,4142.6900000000005,4133.22,4139.52
1783342800000,4139.58,4148.339999999999,4136.98,4141.28
1783343700000,4141.259999999999,4148.679999999999,4138.61,4142.2699999999995
1783344600000,4142.17,4150.36,4142.04,4149.22
1783345500000,4149.179999999999,4149.509999999999,4136.86,4140.82
1783346400000,4140.22,4147.14,4133.63,4140.47
1783347300000,4140.820000000001,4140.820000000001,4132.52,4137.17
1783348200000,4137.19,4141.73,4128.49,4130.15
1783349100000,4130.110000000001,4138.16,4129.01,4138.09
1783350000000,4138.1,4146.56,4137.51,4139.71
1783350900000,4139.650000000001,4150.97,4138.68,4150.5
1783351800000,4150.549999999999,4151.9,4147.07,4149.88
1783352700000,4149.95,4150.47,4144.83,4148.3099999999995
1783353600000,4148.28,4148.43,4140.41,4140.53
1783354500000,4140.78,4146.4,4140.23,4145.54
1783355400000,4145.52,4150.3,4145.27,4149.330000000001
1783356300000,4149.39,4156.21,4148.75,4155.08
1783357200000,4155.27,4156.1900000000005,4152.35,4153.5
1783358100000,4153.49,4159.52,4150.3,4155.4400000000005
1783359000000,4155.6,4159.28,4154.84,4156.7300000000005
1783359900000,4156.7,4161.57,4156.23,4161.36
1783360800000,4161.200000000001,4161.910000000001,4155.39,4158.150000000001
1783361700000,4158.43,4163.04,4158.37,4161.72
1783362600000,4161.71,4167.469999999999,4159.74,4164.099999999999
1783363500000,4164.13,4165.21,4162.11,4163.86
1783364400000,4164.04,4165.379999999999,4158.98,4159.36
1783365300000,4159.38,4163.25,4158.85,4162.83
1783366200000,4162.82,4163.04,4159.73,4161.209999999999
1783367100000,4161.200000000001,4165.070000000001,4161.18,4163.72
1783368000000,4163.86,4164.54,4160.98,4160.98
1783368900000,4160.990000000001,4163.240000000001,4160.72,4162.95
1783369800000,4162.94,4164.79,4162.73,4163.0599999999995
1783370700000,4162.95,4164.97,4162.95,4164.97
1783375200000,4166.86,4167.61,4163.66,4165.97
1783376100000,4166.04,4167.349999999999,4165.15,4166.07
1783377000000,4166.37,4168.42,4166.11,4167.23
1783377900000,4167.22,4167.67,4164.09,4164.21
1783378800000,4164.18,4165.66,4163.05,4165.5
1783379700000,4165.48,4165.61,4162.99,4163.219999999999
1783380600000,4163.1900000000005,4165.26,4160.89,4161.92
1783381500000,4161.91,4163.639999999999,4156.94,4157.41
1783382400000,4157.39,4158.34,4152.81,4155.97
1783383300000,4156.16,4160.639999999999,4151.95,4159.84
1783384200000,4159.82,4162.65,4148.33,4149.6
1783385100000,4149.66,4153.780000000001,4145.26,4145.99
1783386000000,4145.39,4147.99,4137.84,4141.64
1783386900000,4141.63,4142.82,4125.79,4132.73
1783387800000,4132.660000000001,4142.21,4132.27,4142.070000000001
1783388700000,4142.12,4146.19,4140.62,4141.89
1783389600000,4141.879999999999,4144.389999999999,4137.65,4142.49
1783390500000,4142.5199999999995,4145.25,4138.08,4140.61
1783391400000,4140.450000000001,4144.280000000001,4136.18,4139.55
1783392300000,4139.53,4139.67,4131.24,4136.58
1783393200000,4136.84,4139.95,4134.99,4136.7
1783394100000,4136.54,4137.71,4129.15,4132.16
1783395000000,4132.1,4134.92,4127.17,4129.66
1783395900000,4129.68,4131.51,4124.41,4131.08
